NUMBER OF OBSERVATIONS						
142120						
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS
4	8	2011	9.8	2.1	-9999	0
5	8	2011	0.3	3.1	-9999	0
6	8	2011	0	2.5	-9999	0
7	8	2011	3.7	4.2	-9999	0
8	8	2011	1.1	3.6	-9999	0
9	8	2011	0.1	3.8	-9999	0
10	8	2011	1.7	3.7	-9999	0
11	8	2011	0.9	3.2	-9999	0
12	8	2011	1.5	2.1	-9999	0
13	8	2011	0.5	2.4	-9999	0
14	8	2011	0	3	-9999	0
15	8	2011	0.2	3.8	-9999	0
16	8	2011	0.1	2.9	-9999	0
17	8	2011	0	2.3	-9999	0
18	8	2011	6.4	2.4	-9999	0
19	8	2011	0	3.4	-9999	0
20	8	2011	0.4	3	-9999	0
21	8	2011	0.1	2.9	-9999	0
22	8	2011	0.3	2.9	-9999	0
23	8	2011	1.8	1	-9999	0
24	8	2011	0.3	2.2	-9999	0
25	8	2011	7.6	2.9	-9999	0
26	8	2011	9.9	0.9	-9999	0
27	8	2011	1.5	2.4	-9999	0
28	8	2011	0.1	2.6	-9999	0
29	8	2011	0.1	2.7	-9999	0
30	8	2011	0.1	1.7	-9999	0
31	8	2011	0	1.1	-9999	0
1	9	2011	0	3.2	42.72	0
2	9	2011	0	3.2	-9999	0
3	9	2011	0	3.2	-9999	0
4	9	2011	6.7	2.2	-9999	0
5	9	2011	2.7	3.6	-9999	0
6	9	2011	0.7	2.4	-9999	0
7	9	2011	0.3	2.8	-9999	0
8	9	2011	0.1	1.9	-9999	0
9	9	2011	0	1.9	-9999	0
10	9	2011	1.5	2.9	-9999	0
11	9	2011	1.7	3.8	-9999	0
12	9	2011	0	3.6	-9999	0
13	9	2011	0.3	3.2	-9999	0
14	9	2011	0	2.8	-9999	0
15	9	2011	0.1	1.8	-9999	0
16	9	2011	0.2	2.1	-9999	0
17	9	2011	1.6	2.8	-9999	0
18	9	2011	0.9	1.7	-9999	0
19	9	2011	0	2.4	-9999	0
20	9	2011	7.7	2.7	-9999	0
21	9	2011	0.1	1.9	-9999	0
22	9	2011	0	2.4	-9999	0
23	9	2011	0	2.1	-9999	0
24	9	2011	0	1.9	-9999	0
25	9	2011	0.8	2.8	-9999	0
26	9	2011	0	1.7	-9999	0
27	9	2011	0.1	1.7	-9999	0
28	9	2011	0	2.3	-9999	0
29	9	2011	0.1	3.2	-9999	0
30	9	2011	0	3.2	-9999	0
1	10	2011	0	2.9	-9999	0
2	10	2011	0	4	-9999	0
3	10	2011	0	4.3	42.32	0
4	10	2011	0	2.8	-9999	0
5	10	2011	2.2	3.1	-9999	0
6	10	2011	1.1	3	-9999	0
7	10	2011	0.1	1.9	-9999	0
8	10	2011	13.5	1.4	-9999	0
9	10	2011	0.1	1.1	-9999	0
10	10	2011	0	2.3	-9999	0
11	10	2011	3.4	2.4	-9999	0
12	10	2011	5.1	1.1	-9999	0
13	10	2011	0	1	-9999	0
14	10	2011	0	1.7	-9999	0
15	10	2011	0	1.6	-9999	0
16	10	2011	0.1	1	-9999	0
17	10	2011	2.5	1.8	-9999	0
18	10	2011	0	1.6	-9999	0
19	10	2011	0.8	1.7	-9999	0
20	10	2011	0	1	-9999	0
21	10	2011	0	1.3	-9999	0
22	10	2011	0	1.5	-9999	0
23	10	2011	0	1.5	-9999	0
24	10	2011	0.4	1.6	-9999	0
25	10	2011	0.8	1.3	-9999	0
26	10	2011	1.5	1.4	-9999	0
27	10	2011	1.4	1.2	-9999	0
28	10	2011	0.1	0.6	-9999	0
29	10	2011	0.1	1.2	-9999	0
30	10	2011	0	1.1	-9999	0
31	10	2011	0	1	-9999	0
1	11	2011	0.2	0.9	42.01	0
2	11	2011	0.2	0.9	-9999	0
3	11	2011	19.5	1.2	-9999	0
4	11	2011	1.8	0.9	-9999	0
5	11	2011	0.2	0.4	-9999	0
6	11	2011	0.1	1	-9999	0
7	11	2011	0.1	0.5	-9999	0
8	11	2011	0.8	0.8	-9999	0
9	11	2011	0.1	0.6	-9999	0
10	11	2011	0	0.5	-9999	0
11	11	2011	0	0.4	-9999	0
12	11	2011	0.1	0.5	-9999	0
13	11	2011	0	0.4	-9999	0
14	11	2011	0	0.4	-9999	0
15	11	2011	0	0.4	-9999	0
16	11	2011	0	0.3	-9999	0
17	11	2011	0	0.3	-9999	0
18	11	2011	0.1	0.5	-9999	0
19	11	2011	0.2	0.4	-9999	0
20	11	2011	0.2	0.2	-9999	0
21	11	2011	0.3	0.4	-9999	0
22	11	2011	1.4	0.2	-9999	0
23	11	2011	0.1	0.3	-9999	0
24	11	2011	0.7	0.9	-9999	0
25	11	2011	0.1	0.8	-9999	0
26	11	2011	0	0.9	-9999	0
27	11	2011	0.3	1.4	-9999	0
28	11	2011	0.1	0.6	-9999	0
29	11	2011	2.8	1.3	-9999	0
30	11	2011	0.6	1.1	-9999	0
1	12	2011	0.3	0.8	41.7	0
2	12	2011	2.1	0.5	-9999	0
3	12	2011	0.1	0.8	-9999	0
4	12	2011	1.2	0.8	-9999	0
5	12	2011	0.3	0.6	-9999	0
6	12	2011	1.3	0.6	-9999	0
7	12	2011	0.3	1	-9999	0
8	12	2011	4.1	1.1	-9999	0
9	12	2011	0.4	0.9	-9999	0
10	12	2011	0.2	0.2	-9999	0
11	12	2011	2.9	0.7	-9999	0
12	12	2011	6.6	0.5	-9999	0
13	12	2011	0	0.7	-9999	0
14	12	2011	0.8	0.9	-9999	0
15	12	2011	3.8	0.6	-9999	0
16	12	2011	6.7	0.5	-9999	0
17	12	2011	2.6	0.2	-9999	0
18	12	2011	0.5	0.5	-9999	0
19	12	2011	3.4	0.2	-9999	0
20	12	2011	2.5	0.7	-9999	0
21	12	2011	0	0.1	-9999	0
22	12	2011	0.1	0.3	-9999	0
23	12	2011	6.8	0.8	-9999	0
24	12	2011	0.2	0.5	-9999	0
25	12	2011	0	0.5	-9999	0
26	12	2011	0	0.8	-9999	0
27	12	2011	0	0.8	-9999	0
28	12	2011	0.3	1.1	-9999	0
29	12	2011	2.8	1.2	-9999	0
30	12	2011	6.2	0.6	-9999	0
31	12	2011	0.3	0.5	-9999	0
1	1	2012	1.8	0.8	-9999	0
2	1	2012	4.1	0.5	-9999	0
3	1	2012	5.5	1	-9999	0
4	1	2012	2	1.2	-9999	0
5	1	2012	0.4	1.3	41.42	0
6	1	2012	0.3	0.6	-9999	0
7	1	2012	0	1	-9999	0
8	1	2012	0.1	0.6	-9999	0
9	1	2012	0	0.5	-9999	0
10	1	2012	0	0.4	-9999	0
11	1	2012	0	0.3	-9999	0
12	1	2012	0.4	0.8	-9999	0
13	1	2012	0	0.2	-9999	0
14	1	2012	0	0	-9999	0
15	1	2012	0.1	0.5	-9999	0
16	1	2012	0.1	0.2	-9999	0
17	1	2012	0.9	0.4	-9999	0
18	1	2012	3.1	0.3	-9999	0
19	1	2012	1.9	0.6	-9999	0
20	1	2012	5.2	0.7	-9999	0
21	1	2012	0.6	1.2	-9999	0
22	1	2012	0.1	1.1	-9999	0
23	1	2012	1.4	0.8	-9999	0
24	1	2012	5.5	0.2	-9999	0
25	1	2012	1.8	0.4	-9999	0
26	1	2012	0.4	0.7	-9999	0
27	1	2012	1.4	0.4	-9999	0
28	1	2012	0.3	0.2	-9999	0
29	1	2012	0.3	0.3	-9999	0
30	1	2012	0.4	0.5	-9999	0
31	1	2012	0.1	0.6	-9999	0
1	2	2012	0	0.9	41.27	0
2	2	2012	0	0.8	-9999	0
3	2	2012	0.1	0.3	-9999	0
4	2	2012	0	0.3	-9999	0
5	2	2012	1.3	0.3	-9999	0
6	2	2012	1.5	0.3	-9999	0
7	2	2012	0	0.4	-9999	0
8	2	2012	0	0.6	-9999	0
9	2	2012	1.6	0.3	-9999	0
10	2	2012	0.5	0.6	-9999	0
11	2	2012	0	0	-9999	0
12	2	2012	0.8	0.3	-9999	0
13	2	2012	0.7	0.6	-9999	0
14	2	2012	0.2	0.7	-9999	0
15	2	2012	0.4	1.1	-9999	0
16	2	2012	0	0.8	41.23	0
17	2	2012	0	0.5	-9999	0
18	2	2012	1.6	1.1	-9999	0
19	2	2012	0	0.9	-9999	0
20	2	2012	0.1	1.1	-9999	0
21	2	2012	0	1	-9999	0
22	2	2012	1.6	1	-9999	0
23	2	2012	0	1	-9999	0
24	2	2012	0	0.9	-9999	0
25	2	2012	0	0.9	-9999	0
26	2	2012	0	0.7	-9999	0
27	2	2012	0.3	0.7	-9999	0
28	2	2012	0.1	0.4	-9999	0
29	2	2012	0.1	0.6	41.195	0
1	3	2012	0.1	0.7	-9999	0
2	3	2012	0.1	0.4	-9999	0
3	3	2012	0.1	0.9	-9999	0
4	3	2012	19.8	0.8	-9999	0
5	3	2012	10	1	-9999	0
6	3	2012	1	0.7	-9999	0
7	3	2012	3.3	1.3	-9999	0
8	3	2012	0	1.4	-9999	0
9	3	2012	0	0.9	-9999	0
10	3	2012	0	1	-9999	0
11	3	2012	0	0.9	-9999	0
12	3	2012	0	0.2	-9999	0
13	3	2012	0	0.3	-9999	0
14	3	2012	0.1	0.7	-9999	0
15	3	2012	0	1	-9999	0
16	3	2012	0.2	1.1	-9999	0
17	3	2012	4	0.9	-9999	0
18	3	2012	1.2	0.9	-9999	0
19	3	2012	0	1.2	-9999	0
20	3	2012	0	1.4	-9999	0
21	3	2012	0	1.1	-9999	0
22	3	2012	0	1.4	-9999	0
23	3	2012	0	1.5	-9999	0
24	3	2012	0.1	1.4	-9999	0
25	3	2012	0.1	1.1	-9999	0
26	3	2012	0	2	-9999	0
27	3	2012	0	2.1	-9999	0
28	3	2012	0	2.3	-9999	0
29	3	2012	0	2	-9999	0
30	3	2012	0	1.1	-9999	0
31	3	2012	0	1.3	-9999	0
1	4	2012	0	1.9	-9999	0
2	4	2012	0	1.5	-9999	0
3	4	2012	17.9	1.2	41.33	0
4	4	2012	8.9	1.3	-9999	0
5	4	2012	0	2.1	-9999	0
6	4	2012	1.4	1.5	-9999	0
7	4	2012	0.1	1.2	-9999	0
8	4	2012	4.7	0.9	-9999	0
9	4	2012	3.7	1.3	-9999	0
10	4	2012	0.3	2.5	-9999	0
11	4	2012	2	1.8	-9999	0
12	4	2012	4	1.4	-9999	0
13	4	2012	3.1	1.2	-9999	0
14	4	2012	0.5	1.8	-9999	0
15	4	2012	0.3	2	-9999	0
16	4	2012	2.4	2.3	-9999	0
17	4	2012	2.1	2.3	-9999	0
18	4	2012	6.6	1.7	-9999	0
19	4	2012	4	1.5	-9999	0
20	4	2012	2.8	2	-9999	0
21	4	2012	3.8	1.8	-9999	0
22	4	2012	1.8	2.2	-9999	0
23	4	2012	5.6	2	-9999	0
24	4	2012	1.5	1.5	-9999	0
25	4	2012	12.3	1.5	-9999	0
26	4	2012	2.4	3	-9999	0
27	4	2012	3	2	-9999	0
28	4	2012	13.4	1.6	-9999	0
29	4	2012	3	1.7	-9999	0
30	4	2012	2.1	3.4	-9999	0
1	5	2012	0.8	1.5	41.67	0
2	5	2012	8.5	1.8	-9999	0
3	5	2012	2.9	1.5	-9999	0
4	5	2012	0.3	1.1	-9999	0
5	5	2012	0.2	2.3	-9999	0
6	5	2012	1	1.7	-9999	0
7	5	2012	6.6	2.2	-9999	0
8	5	2012	2.7	2.2	-9999	0
9	5	2012	7.2	0.8	-9999	0
10	5	2012	1	2.2	-9999	0
11	5	2012	0.9	3.6	-9999	0
12	5	2012	0	2.8	-9999	0
13	5	2012	2.1	4.2	-9999	0
14	5	2012	2.3	2.4	-9999	0
15	5	2012	1.4	3.1	-9999	0
16	5	2012	0	2.8	-9999	0
17	5	2012	0.2	2.2	-9999	0
18	5	2012	0.7	2.3	-9999	0
19	5	2012	0	1.7	-9999	0
20	5	2012	0	1.3	-9999	0
21	5	2012	0	1.3	-9999	0
22	5	2012	0	3.2	-9999	0
23	5	2012	0	2.7	-9999	0
24	5	2012	0	2.9	-9999	0
25	5	2012	0	5.7	-9999	0
26	5	2012	0	5.4	-9999	0
27	5	2012	0	5.5	-9999	0
28	5	2012	0	4.3	-9999	0
29	5	2012	0	1.8	-9999	0
30	5	2012	1.3	3.6	-9999	0
31	5	2012	2.6	2.2	-9999	0
1	6	2012	0.1	1.6	42.48	0
2	6	2012	8.4	3.1	-9999	0
3	6	2012	11.9	1.5	-9999	0
4	6	2012	0.2	2.6	-9999	0
5	6	2012	4.1	2.8	-9999	0
6	6	2012	5.5	3.2	-9999	0
7	6	2012	10	2.3	-9999	0
8	6	2012	2.5	3.1	-9999	0
9	6	2012	0	2.6	-9999	0
10	6	2012	2.9	3.3	-9999	0
11	6	2012	1.9	2.3	42.734	0
12	6	2012	0	1.9	42.741	0
13	6	2012	3.5	3	42.754	0
14	6	2012	7.3	3.7	42.776	0
15	6	2012	1.1	3.5	42.8	0
16	6	2012	0.1	3.7	42.813	0
17	6	2012	4.2	4.2	42.819	0
18	6	2012	0.9	2.2	42.832	0
19	6	2012	0	3.6	42.845	0
20	6	2012	7.2	4.6	42.865	0
21	6	2012	5.9	2.4	42.889	0
22	6	2012	1.1	2.8	42.892	0
23	6	2012	13.4	4	42.901	0
24	6	2012	2.5	3.3	42.919	0
25	6	2012	0	2.8	42.922	0
26	6	2012	0	3	42.936	0
27	6	2012	0.2	2.6	42.952	0
28	6	2012	1.1	4.4	42.974	0
29	6	2012	0	4.1	42.982	0
30	6	2012	1.6	4.7	42.987	0
1	7	2012	0.7	3.7	42.99	0
2	7	2012	3.5	2.9	42.996	0
3	7	2012	5.1	1.8	43.021	0
4	7	2012	1.2	3.3	43.039	0
5	7	2012	11.4	3.3	43.061	0
6	7	2012	5.6	2.8	43.1	0
7	7	2012	13.3	3.1	43.129	0
8	7	2012	1.7	1.9	43.149	0
9	7	2012	1.4	2.2	43.167	0
10	7	2012	5.1	2.2	43.189	0
11	7	2012	1.5	3.1	43.209	0
12	7	2012	8.6	3.8	43.234	0
13	7	2012	11.3	2	43.265	0
14	7	2012	0.9	2	43.285	0
15	7	2012	0.2	3.1	43.303	0
16	7	2012	6.7	2	43.332	0
17	7	2012	0.5	2.8	43.361	0
18	7	2012	11.4	2.6	43.403	0
19	7	2012	3.4	2.5	43.434	0
20	7	2012	3.6	1.9	43.468	0
21	7	2012	0	2.5	43.504	0
22	7	2012	0	4	43.545	0
23	7	2012	0	5.7	43.591	0
24	7	2012	0	4.6	43.629	0
25	7	2012	0	4.3	43.663	0
26	7	2012	0	3.4	43.701	0
27	7	2012	0.1	2	43.74	0
28	7	2012	0	2.8	43.775	0
29	7	2012	4	3.3	43.805	0
30	7	2012	4.4	3.2	43.838	0
31	7	2012	1.2	0.9	43.876	0
1	8	2012	1	3.1	43.917	0
2	8	2012	4.9	3.4	43.945	0
3	8	2012	2.4	4	43.977	0
4	8	2012	3.4	3.2	44.012	0
5	8	2012	15.6	2.6	44.046	0
6	8	2012	1.8	2.8	44.073	0
7	8	2012	3	2.8	44.094	0
8	8	2012	0	2.2	44.121	0
9	8	2012	0	2.2	44.149	0
10	8	2012	0	2.9	44.182	0
11	8	2012	0	2.9	44.22	0
12	8	2012	0	3.6	44.254	0
13	8	2012	6.6	3.2	44.282	0
14	8	2012	0	3	44.31	0
15	8	2012	0.9	2.9	44.339	0
16	8	2012	0.1	3.7	44.354	0
17	8	2012	0	4.6	44.379	0
18	8	2012	0	5.5	44.401	0
19	8	2012	0	3.2	44.422	0
20	8	2012	0.1	2.4	44.44	0
21	8	2012	0.8	2.2	44.465	0
22	8	2012	0	2.9	44.483	0
23	8	2012	0.2	2.5	44.509	0
24	8	2012	1	2.7	44.537	0
25	8	2012	18.6	2.4	44.551	0
26	8	2012	0.2	2.1	44.546	0
27	8	2012	1.7	3.1	44.573	0
28	8	2012	0.1	3	44.583	0
29	8	2012	4.5	2.7	44.602	0
30	8	2012	4.4	2.6	44.6	0
31	8	2012	0.3	3	44.606	0
1	9	2012	0.2	1.7	44.627	0
2	9	2012	0	1.4	44.639	0
3	9	2012	0	2.4	44.492	0
4	9	2012	0	2.3	44.459	0
5	9	2012	0	2.7	44.46	0
6	9	2012	0	3.2	44.473	0
7	9	2012	0	3.4	44.482	0
8	9	2012	0	3	44.496	0
9	9	2012	0	4.4	44.513	0
10	9	2012	1.3	3.4	44.518	0
11	9	2012	0.1	2.8	44.513	0
12	9	2012	6.7	2.4	44.516	0
13	9	2012	0.2	2.6	44.519	0
14	9	2012	0.1	2.9	44.522	0
15	9	2012	0	2.1	44.523	0
16	9	2012	0	1.8	44.531	0
17	9	2012	0	2.4	44.531	0
18	9	2012	0	2.6	44.522	0
19	9	2012	0.2	1.9	44.512	0
20	9	2012	0.1	1.7	44.517	0
21	9	2012	4.8	1.9	44.517	0
22	9	2012	0	1.6	44.508	0
23	9	2012	18.1	1.8	44.531	0
24	9	2012	8.4	1.2	44.552	0
25	9	2012	1.1	2.5	44.543	0
26	9	2012	1.1	1.6	44.524	0
27	9	2012	0.3	1.3	44.5	0
28	9	2012	0.6	1.5	44.491	0
29	9	2012	0	1.7	44.476	0
30	9	2012	2.3	2.2	44.477	0
1	10	2012	0.7	1.6	44.477	0
2	10	2012	2.1	2.1	44.479	0
3	10	2012	1.1	2.3	44.472	0
4	10	2012	12.7	1.7	44.462	0
5	10	2012	9.3	1.4	44.451	0
6	10	2012	0.1	1.2	44.431	0
7	10	2012	0	0.6	44.416	0
8	10	2012	0.2	1.1	44.418	0
9	10	2012	0	1.3	44.405	0
10	10	2012	0	1.1	44.403	0
11	10	2012	3.6	1.5	44.414	0
12	10	2012	0.2	1.3	44.397	0
13	10	2012	1.3	1	44.392	0
14	10	2012	1	1.2	44.385	0
15	10	2012	3.1	1	44.38	0
16	10	2012	7.8	2.1	44.369	0
17	10	2012	2.1	1.9	44.361	0
18	10	2012	0.5	1.1	44.341	0
19	10	2012	9.4	0.4	44.326	0
20	10	2012	5.9	0.7	44.305	0
21	10	2012	3.3	0.9	44.295	0
22	10	2012	0.3	0.6	44.281	0
23	10	2012	0.1	0.3	44.272	0
24	10	2012	1.1	0.5	44.267	0
25	10	2012	0.1	0.9	44.263	0
26	10	2012	6.6	1.7	44.263	0
27	10	2012	5.9	1.4	44.25	0
28	10	2012	5.6	0.7	44.255	0
29	10	2012	1.4	0.9	44.254	0
30	10	2012	0.2	0.6	44.262	0
31	10	2012	10.5	1.7	44.284	0
1	11	2012	1.6	0.9	44.285	0
2	11	2012	0	0.8	44.271	0
3	11	2012	2	0.8	44.268	0
4	11	2012	10.5	0.6	44.275	0
5	11	2012	0.8	0.9	-9999	0
6	11	2012	3.5	0.6	-9999	0
7	11	2012	0	0.6	44.259	0
8	11	2012	0	0.8	44.276	0
9	11	2012	4.5	1.3	44.304	0
10	11	2012	1.7	0.5	44.319	0
11	11	2012	0.1	0.2	44.304	0
12	11	2012	2.7	0.5	44.305	0
13	11	2012	0	0.8	44.306	0
14	11	2012	0.4	0.5	44.315	0
15	11	2012	0	0.1	44.333	0
16	11	2012	0.2	0.3	44.355	0
17	11	2012	0.2	0.4	44.365	0
18	11	2012	0.2	0.3	44.367	0
19	11	2012	1.9	1	44.383	0
20	11	2012	4.4	1	44.392	0
21	11	2012	11.7	0.6	44.398	0
22	11	2012	10.3	1.4	44.413	0
23	11	2012	0.2	0.4	44.417	0
24	11	2012	17.5	0.3	44.455	0
25	11	2012	6.4	1.1	44.48	0
26	11	2012	4.7	0.6	44.523	0
27	11	2012	5.8	0.8	44.549	0
28	11	2012	3.3	0.9	44.591	0
29	11	2012	0.8	0.7	44.642	0
30	11	2012	1	0.2	44.688	0
1	12	2012	1	0.4	44.733	0
2	12	2012	7.6	0.4	44.775	0
3	12	2012	0	0.3	44.833	0
4	12	2012	3.1	0.5	44.878	0
5	12	2012	0.6	0.6	44.911	0
6	12	2012	9.3	0.7	44.974	0
7	12	2012	4.5	0.6	45.011	0
8	12	2012	0.1	0.4	45.054	0
9	12	2012	0.9	1	45.127	0
10	12	2012	0.4	0.7	45.173	0
11	12	2012	0.1	0.1	45.232	0
12	12	2012	0	0.1	45.307	0
13	12	2012	0.2	0.2	45.381	0
14	12	2012	12.1	0.6	45.468	0
15	12	2012	0.3	0.6	45.503	0
16	12	2012	0	0	45.556	0
17	12	2012	1.4	0.2	45.614	0
18	12	2012	0	0.1	45.651	0
19	12	2012	9.3	0.4	45.72	0
20	12	2012	7	0.5	45.797	0
21	12	2012	2.1	0.5	45.843	0
22	12	2012	14.9	0.2	45.928	0
23	12	2012	3.4	0.9	45.99	0
24	12	2012	3.7	0.5	46.1	0
25	12	2012	1.9	0.6	46.181	0
26	12	2012	2.7	0.6	46.263	0
27	12	2012	4	0.6	46.319	0
28	12	2012	1.5	0.5	46.404	0
29	12	2012	2.3	1.1	46.494	0
30	12	2012	0	0.7	46.557	0
31	12	2012	1.8	1.1	46.653	0
1	1	2013	0	0.3	46.704	0
2	1	2013	2.6	0.3	46.763	0
3	1	2013	0	0.3	46.825	0
4	1	2013	0.1	0.3	46.9	0
5	1	2013	0.1	0.2	46.982	0
6	1	2013	0.2	0.2	47.061	0
7	1	2013	0	0.2	47.147	0
8	1	2013	4.9	0.6	47.22	0
9	1	2013	0.1	0	47.294	0
10	1	2013	1.1	0	47.365	0
11	1	2013	0	0.2	47.423	0
12	1	2013	0	0.5	47.481	0
13	1	2013	0.2	0.6	47.53	0
14	1	2013	2.8	0.3	47.611	0
15	1	2013	1.9	0.2	47.651	0
16	1	2013	0.8	0	47.687	0
17	1	2013	0.7	0	47.733	0
18	1	2013	0	0.4	47.801	0
19	1	2013	0.1	0.6	47.84	0
20	1	2013	0.7	0.7	47.886	0
21	1	2013	0.7	0.1	47.909	0
22	1	2013	1.2	0.4	47.922	0
23	1	2013	0	0.4	47.939	0
24	1	2013	0	0.4	47.95	0
25	1	2013	2.3	0.5	47.995	0
26	1	2013	11.1	0.4	48.027	0
27	1	2013	0.1	0.9	48.05	0
28	1	2013	1.6	0.9	48.075	0
29	1	2013	6	1.1	48.104	0
30	1	2013	1.4	1.4	48.111	0
31	1	2013	0.3	1.3	48.137	0
1	2	2013	3	0.7	48.165	0
2	2	2013	0.6	0.8	48.149	0
3	2	2013	0.1	0.5	48.188	0
4	2	2013	0.7	1.6	48.215	0
5	2	2013	3.7	1	48.246	0
6	2	2013	5	0.7	48.219	0
7	2	2013	0.2	0.7	48.227	0
8	2	2013	1.5	0.4	48.235	0
9	2	2013	1.2	0.3	48.26	0
10	2	2013	1.1	0.6	48.3	0
11	2	2013	0.6	0.8	48.286	0
12	2	2013	0	0.6	48.27	0
13	2	2013	11.7	0.8	48.289	0
14	2	2013	1.2	0.7	48.304	0
15	2	2013	0	0.5	48.295	0
16	2	2013	0	0.5	48.304	0
17	2	2013	0	0.5	48.319	0
18	2	2013	0	0.4	48.332	0
19	2	2013	0.2	0.3	48.34	0
20	2	2013	0	0.9	48.337	0
21	2	2013	0	1	48.35	0
22	2	2013	0	0.9	48.362	0
23	2	2013	0.3	0.9	48.365	0
24	2	2013	0.6	1.1	48.366	0
25	2	2013	0.1	0.6	48.36	0
26	2	2013	0.1	0.4	48.352	0
27	2	2013	0.1	0.6	48.361	0
28	2	2013	0.1	0.7	48.371	0
1	3	2013	0.1	0.7	48.372	0
2	3	2013	0	0.6	48.381	0
3	3	2013	0.1	0.6	48.388	0
4	3	2013	0.1	1	48.41	0
5	3	2013	0.2	1.1	48.419	0
6	3	2013	0.5	0.9	48.422	0
7	3	2013	0.8	0.7	48.427	0
8	3	2013	8.6	0.3	48.417	0
9	3	2013	17.7	0.3	48.404	0
10	3	2013	1.9	0.9	48.391	0
11	3	2013	0.3	1	48.391	0
12	3	2013	1.2	1.6	48.401	0
13	3	2013	0.7	1	48.398	0
14	3	2013	1.3	1.4	48.401	0
15	3	2013	2.3	1.2	48.428	0
16	3	2013	1.7	1.3	48.443	0
17	3	2013	4	0.9	48.45	0
18	3	2013	0	0.5	48.439	0
19	3	2013	3.2	0.8	48.423	0
20	3	2013	0	0.6	48.393	0
21	3	2013	0	0.9	48.385	0
22	3	2013	0	1	48.393	0
23	3	2013	0.7	1	48.385	0
24	3	2013	0.5	1.3	48.377	0
25	3	2013	0.1	1.5	48.374	0
26	3	2013	0	1.4	48.374	0
27	3	2013	0	1.5	48.372	0
28	3	2013	0	1.3	48.366	0
29	3	2013	0.1	1.4	48.365	0
30	3	2013	0	1.1	48.351	0
31	3	2013	0	1.1	48.344	0
1	4	2013	0	1.6	48.335	0
2	4	2013	0	2	48.319	0
3	4	2013	0	1.6	48.311	0
4	4	2013	0.1	1.6	48.306	0
5	4	2013	0	2.1	48.289	0
6	4	2013	0	1.8	48.271	0
7	4	2013	0	1.8	48.28	0
8	4	2013	0	1.7	48.292	0
9	4	2013	0	1.2	48.283	0
10	4	2013	1.1	1.8	48.269	0
11	4	2013	0.8	0.9	48.264	0
12	4	2013	0.9	1.2	48.239	0
13	4	2013	2	2.1	48.212	0
14	4	2013	0	3.9	48.196	0
15	4	2013	0.1	3.5	48.178	0
16	4	2013	0	3.5	48.161	0
17	4	2013	0	2.5	48.162	0
18	4	2013	2.1	4.2	48.131	0
19	4	2013	0.6	1.9	48.086	0
20	4	2013	0.1	2.4	48.076	0
21	4	2013	0	2.3	48.08	0
22	4	2013	0	2.7	48.065	0
23	4	2013	0.2	3.7	48.034	0
24	4	2013	0.1	2.8	48.014	0
25	4	2013	7.6	3.3	48.004	0
26	4	2013	4.3	2.2	47.992	0
27	4	2013	0.8	2.1	47.963	0
28	4	2013	1.3	3	47.954	0
29	4	2013	0	2.9	47.917	0
30	4	2013	0	2.5	47.885	0
1	5	2013	0	2.9	47.868	0
2	5	2013	0	3.5	47.849	0
3	5	2013	0	3.6	47.836	0
4	5	2013	0.2	3.3	47.809	0
5	5	2013	0	3.2	47.782	0
6	5	2013	0	2.9	47.76	0
7	5	2013	0.1	3.4	47.746	0
8	5	2013	0.1	2.7	47.73	0
9	5	2013	0.6	4.2	47.709	0
10	5	2013	1.2	4.1	47.674	0
11	5	2013	3.7	2.9	47.649	0
12	5	2013	3.6	2.6	47.621	0
13	5	2013	1.6	3.1	47.6	0
14	5	2013	12.1	2.7	47.592	0
15	5	2013	0.1	2.2	47.558	0
16	5	2013	0.1	2.6	47.525	0
17	5	2013	2.3	2	47.491	0
18	5	2013	0.1	1.4	47.461	0
19	5	2013	0.1	2.6	47.431	0
20	5	2013	0.1	0.7	47.401	0
21	5	2013	0	1.7	47.365	0
22	5	2013	2.7	2.5	47.341	0
23	5	2013	10.9	2.7	47.322	0
24	5	2013	3.6	2	47.283	0
25	5	2013	0	3.3	47.248	0
26	5	2013	0	4.2	47.23	0
27	5	2013	0.2	5.1	47.212	0
28	5	2013	2.1	3.1	47.186	0
29	5	2013	1.6	1.8	47.15	0
30	5	2013	0	1.4	47.111	0
31	5	2013	0	2.6	47.076	0
1	6	2013	0	1.7	47.038	0
2	6	2013	0	2.9	47.004	0
3	6	2013	0	3.3	46.974	0
4	6	2013	0	3.5	46.949	0
5	6	2013	0	3	46.923	0
6	6	2013	0	3.5	46.893	0
7	6	2013	0	3.6	46.863	0
8	6	2013	0	1.9	46.84	0
9	6	2013	0	1.9	46.816	0
10	6	2013	0	1.9	46.787	0
11	6	2013	0	2.3	46.763	0
12	6	2013	0.8	2.9	46.738	0
13	6	2013	2.6	3.7	46.706	0
14	6	2013	3.6	4.4	46.682	0
15	6	2013	2.6	4.3	46.656	0
16	6	2013	0	3.1	46.621	0
17	6	2013	0	2.6	-9999	0
18	6	2013	0	2.3	-9999	0
19	6	2013	0	2.4	-9999	0
20	6	2013	1.1	1.9	-9999	0
21	6	2013	3.9	2.5	-9999	0
22	6	2013	0.2	2.6	-9999	0
23	6	2013	0.8	3.1	-9999	0
24	6	2013	0	1.9	-9999	0
25	6	2013	0	3.3	-9999	0
26	6	2013	0.1	2.7	-9999	0
